
DE15337;SKLW;Kaiserslautern West;Kaisersl. West;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE15662;SKOW;Koblenz-Moselweiß;Ko-Moselweiß;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE15551;SKR;Kirn;Kirn;BF;Bf;Betrieb;20210701;;6;Südwest;20210701
DE15882;SKRB;Kreimbach-Kaulbach;Kreimbach-Kaulb;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE15919;SKRO;Kronweiler;Kronweiler;BF;Bf;Betrieb;20210701;;6;Südwest;20210701
DE15553;SKRS;Kirnsulzbach;Kirnsulzbach;HP;Hp;Betrieb;20210701;;6;Südwest;20210701
DE15635;SKT;Klotten;Klotten;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE15445;SKTS;Kattenes;Kattenes;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE15404;SKU;Karthaus;Karthaus;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE15975;SKUS;Kusel;Kusel;BF;Bf;Betrieb;20081214;;6;Südwest;20200701
DE15854;SKV;Kövenig;Kövenig;HP;Hp;Betrieb;20081214;;5;Mitte;20210701
DE15452;SKW;Katzweiler;Katzweiler;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE15980;SKY;Kyllburg;Kyllburg;BF;Bf;Betrieb;20081214;;5;Mitte;20210701
DE15807;SKZ;Konz;Konz;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE15809;SKZM;Konz Mitte;Konz Mitte;HST;Hp Abzw;a.B.;20200401;;5;Mitte;20201029
DE16001;SLAO;Lampertsmühle-Otterbach;Lampertsmühle-O;BF;Bf;Betrieb;20081214;;6;Südwest;20200701
DE16099;SLAU;Laubenheim (Nahe);Laubenheim(Nahe);HP;Hp;Betrieb;20081214;;5;Mitte;20210701
DE16374;SLB;Limbach (b Homburg/Saar);Limbach/Hombg Sa;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE16157;SLCH;Lebach;Lebach;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE16160;SLCJ;Lebach-Jabach;Lebach-Jabach;BFT;Bft;Betrieb;20200401;;6;Südwest;20201029
DE16025;SLD;Landstuhl;Landstuhl;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE16174;SLE;Lehmen;Lehmen;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE16439;SLF;Löf;Löf;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
;SLHM;Losheim (Saar);Losheim(Saar);MUSE;Museum;Betrieb;19990305;;0;;20200701
;SLIE;Lieser;Lieser;SLST;Slst;Betrieb;19990101;;0;;20200701
DE16156;SLKG;Lauterecken-Grumbach;Lauterecken-Gru.;BF;Bf;Betrieb;20081214;;6;Südwest;20200701
DE16066;SLN;Langenlonsheim;Langenlonsheim;BF;Bf;Betrieb;20081214;;5;Mitte;20201119
DE16452;SLOH;Lohnweiler;Lohnweiler;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE16620;SLU;Luisenthal (Saar);Luisenthal(Saar);BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE16027;SLWR;Landsweiler-Reden;Landsw-Reden;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
;SMBT;Moosbachtal;Moosbachtal;NE-HP;NE-Hp;Betrieb;20140601;;0;;20200701
DE17159;SMD;Müden (Mosel);Müden (Mosel);HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE16986;SMER;Merchweiler;Merchweiler;BFT;Bft;Betrieb;20200401;;6;Südwest;20201029
;SMI;Michelbach (Saar);Michelbach(Saar);NE-BF;NE-Bf;Betrieb;20081214;;0;;20200701
DE17146;SMK;Moselkern;Moselkern;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE17119;SML;Monreal;Monreal;HP;Hp;Betrieb;20081214;;5;Mitte;20210701
DE17352;SMLB;Mürlenbach;Mürlenbach;HP;Hp;Betrieb;20081214;;5;Mitte;20210701
DE17124;SMON;Monzingen;Monzingen;HP;Hp;Betrieb;20210701;;6;Südwest;20210701
DE17331;SMR;Münchweiler (Rodalb);Münchweiler/Rod;BF;Bf;Betrieb;20081214;;6;Südwest;20200701
DE17350;SMSA;Münster-Sarmsheim;Münster-Sarmsh;HP;Hp;Betrieb;20081214;;5;Mitte;20210701
DE16849;SMSO;Martinstein Ost;Martinstein Ost;HP;Hp;Betrieb;20201001;;6;Südwest;20210701
DE17019;SMT;Mettlach;Mettlach;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE17330;SMUE;Münchweiler (Alsenz);Münchweiler(Als);BFT;Bft;Betrieb;20101212;;6;Südwest;20200701
DE17007;SMZG;Merzig (Saar);Merzig (Saar);BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE17010;SMZM;Merzig (Saar) Stadtmitte;Merzig(S)Stadtm;BFT;Bft;Betrieb;20200401;;6;Südwest;20201029
DE17009;SMZO;Merzig (Saar) Ost;Merzig(Saar)Ost;BF;Bf Museum;Betrieb;20200401;;6;Südwest;20201029
DE17390;SNAB;Namborn;Namborn;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE17485;SNBR;Neubrücke (Nahe);Neubrücke (Nahe);BF;Bf;Betrieb;20210701;;6;Südwest;20210701
DE17726;SNDL;Niederlinxweiler;Niederlinxweiler;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
